"n.sites","n.post.yrs","n.pre.yrs","psi_bh","c_H","c_S","phi_Hb","delta_s","delta_L","e_S","e_L","g_S","d_L"
176,6,10,0.34278880072115,0.537531455852161,0.854503161095013,0.345960469607008,0.759788013180718,0.0437178852120544,0.46329756868314,0.321261397041823,0.891085409410414,0.227903435877804
483,4,3,0.934996375340666,0.901528430493805,0.706178690819629,0.221805782028777,0.0999969951432664,0.0807538845800218,0.413845813005744,0.841230790015659,0.330617775628623,0.912474189150054
441,10,7,0.00907711412194185,0.982553644981398,0.496128467518161,0.921500414468558,0.691339064734429,0.0693924361210377,0.916491731257574,0.935274444267293,0.604392218515114,0.41147082678338
516,1,9,0.779263455846091,0.864643135655764,0.740794647741434,0.511608067893935,0.559909308813466,0.436062106419271,0.236213515811786,0.55475286147166,0.731348161569075,0.264360292200884
187,6,7,0.371705239167553,0.492418017633422,0.218440846102918,0.168500125411618,0.10258195083458,0.0620910316766518,0.717530351002142,0.0597892065135064,0.912827122340701,0.468062097963085
68,10,1,0.322457478134078,0.966370309412898,0.354774566872651,0.884241249304498,0.513905515237828,0.289435087366378,0.780621305250353,0.373503028434119,0.819786191591923,0.220216916387505
128,4,2,0.880679902462754,0.798894298023521,0.163058585037594,0.999827413321473,0.616283506290126,0.596499291621291,0.198186521663703,0.7099191253189,0.245935005627433,0.523397962484439
315,8,2,0.985472430544137,0.640381893419731,0.848913044670923,0.284175495953765,0.584146866872441,0.0626874705225621,0.282804217094672,0.733057733165752,0.586753279023012,0.390989638019516
479,4,8,0.28633063796123,0.131710199478827,0.568716591011803,0.391898181138211,0.558434517837036,0.399506264795901,0.297783339069551,0.161602796312934,0.113597560779983,0.0555016999616986
839,9,2,0.785730161975976,0.209093449622532,0.112389124484453,0.632693366130465,0.647924380764854,0.0444959927858528,0.551773838701611,0.61933229206109,0.160969497372094,0.17154818438082
993,1,5,0.0735242355668219,0.811502079650713,0.811463276072638,0.776803573394846,0.297101044114353,0.153553588496687,0.999415254208143,0.974163855295628,0.713319877472217,0.802025150237069
723,4,4,0.758177378519438,0.0853637646896532,0.906599354206095,0.366729509423976,0.733897854726319,0.48143874372233,0.950349945311737,0.4529521805214,0.932283238453022,0.989357545569935
698,1,4,0.103526702817297,0.433397282905574,0.632511795857944,0.334943242491409,0.163618594939192,0.00536839100341009,0.165736057515885,0.448800195892109,0.082356793696899,0.351099606683617
110,6,2,0.649297678718111,0.798087324060523,0.53096322632588,0.723440906738723,0.490788985382346,0.109276278064421,0.741425760026486,0.13660616548534,0.0753813091272255,0.506585696562333
194,5,2,0.800809467528341,0.723175254023797,0.767566388110653,0.581189576023864,0.925110624047811,0.0490537638742435,0.922866332127689,0.811531596399168,0.57389736000332,0.555537175649777
242,4,8,0.0628149086639751,0.330377909798222,0.679946250818926,0.571745226379531,0.237803237582534,0.0667515735545021,0.795567733640457,0.250736759946914,0.886673091650754,0.73464589141442
215,9,10,0.965166784236999,0.296860791090829,0.733211777133029,0.585806414833153,0.0124594076700974,0.00851498954660202,0.117224958221149,0.900000172013138,0.294058050784864,0.974176232401375
95,2,9,0.825755198126286,0.0145516008745646,0.0629705725722946,0.297538423286052,0.769826796795893,0.130304960436897,0.453170718320645,0.298989982079109,0.871412119036517,0.19381975023183
239,6,2,0.964467192088021,0.403429951095092,0.884460508591775,0.436054427097505,0.68781346197559,0.238244170821835,0.157370028019068,0.684763128721993,0.274619448157796,0.618370249689952
222,2,5,0.769610139471386,0.475006847072789,0.774692938102479,0.761068649353087,0.377433217675588,0.23302838366289,0.321024070378602,0.957489918629383,0.880032439034712,0.105218306185538
121,8,8,0.367835113382549,0.257912024320126,0.233241724417498,0.37985228324784,0.0780476525071543,0.0606977895067055,0.100806330365874,0.3538782033036,0.974294680195698,0.401610535152955
728,2,2,0.863634741183696,0.221223757607676,0.484891101805214,0.320024848072371,0.657166406006645,0.248378445234168,0.373742982723028,0.417512855422148,0.341708716119151,0.487252878098423
578,9,3,0.662734271437116,0.337011702745711,0.911163296352467,0.0986831534236204,0.999550282788556,0.585900164736934,0.853408018464246,0.724761056295387,0.554934144100454,0.323802349574398
831,8,7,0.0618192034986336,0.915919976733765,0.757879115446494,0.155745716536581,0.88326431802325,0.44990969584268,0.142592230661423,0.127553998162341,0.000461971814278513,0.602104762503109
718,5,2,0.499141074368847,0.986956123635336,0.6323735426286,0.540037927109376,0.566425089243846,0.519560603527534,0.0498985935128992,0.683493009710871,0.232800526541541,0.947058960927557
574,1,1,0.844228866293468,0.512445458189724,0.0684008583986666,0.987341903119348,0.895467688309099,0.79660628708226,0.607486664141272,0.643437131752982,0.0793567394168116,0.912060967144207
691,8,7,0.129449191965722,0.867267158543435,0.878722726474423,0.546043677764968,0.0468482202376006,0.0171785008353597,0.448617163543799,0.356720643969229,0.890740393422451,0.974956008148077
713,9,6,0.123675342092663,0.746855565650621,0.949553860593704,0.153530549172359,0.670549705930101,0.19425885688119,0.108437582873343,0.0822194543923019,0.657358406130387,0.440840991690801
173,7,7,0.874727907092543,0.144937144097756,0.394826614744007,0.765041003948916,0.221502264874731,0.181352498848002,0.636946233805874,0.696418934648205,0.951250971462135,0.315296422191407
187,10,3,0.280658921435755,0.123601430775016,0.736366490643076,0.639610483990051,0.501763112191716,0.282256520754187,0.0297032213534927,0.817559050375456,0.608739560339414,0.778021335850447
316,8,10,0.01989171946235,0.363153832139028,0.0535772866807645,0.982647539719706,0.321713338069618,0.00955990334106587,0.0596521995570743,0.901047226161999,0.641736291816272,0.422267284749635
642,4,9,0.692351005132077,0.921756133729964,0.30703411508745,0.438447514083609,0.313454460846609,0.232821091738689,0.306957970039942,0.403636262602126,0.17641486171959,0.842700991485943
852,4,10,0.762250804899121,0.523527758326847,0.412411491766409,0.282097180069052,0.359470641939528,0.200573297289359,0.316515638780827,0.326540198936546,0.755311004825053,0.330887229914195
933,7,5,0.280350895983796,0.428896221740637,0.265661235909141,0.536971734192246,0.660101421530265,0.078635278716921,0.92261528617614,0.123656131776283,0.0431557489779545,0.387911106648599
444,4,5,0.576846323606721,0.00354701710760128,0.275125775384135,0.963100552056031,0.876828823281545,0.783605388189847,0.757139977563359,0.56420699318538,0.400780372004164,0.278101914529898
663,5,8,0.582599124307209,0.594022093956103,0.498229017686518,0.432637529461179,0.920945953436429,0.498748264562518,0.76971555871889,0.33293800798899,0.483854399458296,0.22362599126494
308,6,9,0.6446065661703,0.987502568183257,0.96517252556053,0.775521981624165,0.364598708465369,0.269168298836284,0.282411093866569,0.185818128681043,0.131465484284749,0.971422092361981
864,9,1,0.135913584703556,0.331516595165315,0.0859554949704791,0.575792643760657,0.84033110749207,0.807826025215118,0.473311884376034,0.799878350592265,0.59741841935392,0.085003464373271
120,3,3,0.712020153548592,0.93031856520276,0.857221937125805,0.524981034736941,0.997022209806414,0.817356628255321,0.659456895455043,0.70681058318757,0.672062969640875,0.0728575993400533
539,5,6,0.0102756689938484,0.183952389893192,0.409576623150124,0.320650784510747,0.552121428091847,0.450833175562055,0.786122192466608,0.706524880635203,0.989251251361938,0.97443949880905
244,8,4,0.65511139635467,0.940225258334447,0.95179264518749,0.728613949961844,0.507860483089229,0.0531294765943719,0.752454736469081,0.60647044615089,0.0193962315818295,0.0596831622569822
356,7,2,0.139937202629005,0.144161212552898,0.030499006345286,0.785737236798438,0.730468677624268,0.0860030028886179,0.353163846970047,0.89004724729571,0.552536215828476,0.440376067557093
80,1,4,0.861985503397323,0.95110111129682,0.576354027913325,0.573079652860551,0.951050574468519,0.00948303569116227,0.776416016221535,0.668355612224783,0.192762623935263,0.800029731708393
965,6,2,0.817248035781155,0.665264486823208,0.763164347187919,0.189973967547016,0.387405003640428,0.20290821187546,0.997606610768079,0.581730603847606,0.734749117190717,0.56011360637499
173,5,1,0.162278284584312,0.888543360348674,0.571460821887525,0.293572727407468,0.514898963534273,0.103230935700619,0.828904097893974,0.327178601064603,0.631569374474767,0.55758943993845
957,10,5,0.729191101461882,0.338710133128241,0.01878701041881,0.530483394358424,0.607448966003838,0.123088954339326,0.493552942244778,0.098290319731785,0.636096688068635,0.47253959095208
470,7,1,0.76915171386234,0.872935051620752,0.327670076433825,0.876318237084639,0.949369745384739,0.0652899470776366,0.386080201505474,0.135650419663056,0.951300817418471,0.458358034616732
780,4,4,0.149287643406121,0.281296943930723,0.178361680112663,0.687455767727946,0.394283390308288,0.168173129664643,0.806899545377656,0.0330211262082448,0.313277999778115,0.553245804172871
873,7,3,0.909074512679968,0.917062061211444,0.721493362614978,0.817415242972551,0.483819707358559,0.300544932935184,0.518559224961139,0.863904654662311,0.570840027678758,0.498200406467007
559,3,6,0.153655336479773,0.492334471971053,0.662139483052143,0.739380915777269,0.676411515481235,0.503917434504625,0.736992822628748,0.453466586036165,0.477369255988277,0.43914109582447
693,3,1,0.99263344937209,0.894893184947805,0.417833253556513,0.886698429272743,0.477135627704998,0.033779497678303,0.140928105132934,0.0969936906535411,0.144648131311662,0.779127951738099
887,10,8,0.713377336733579,0.620318354187394,0.135562642815779,0.51615970422118,0.934093388417223,0.732886787242609,0.0814316527332179,0.200943968798849,0.122537449142314,0.0325839963607723
942,10,6,0.236635788058676,0.875399920438859,0.431980651463312,0.13002839187223,0.132395479268022,0.0549353296599706,0.638925486759446,0.240254585391539,0.571350050830934,0.291911379301385
911,8,3,0.213136030210787,0.528636082594865,0.749418161057355,0.691665964572807,0.136324404785689,0.0787787530395167,0.713791531684878,0.267356162374676,0.0429162449895171,0.584894379595178
197,6,3,0.0425160401464207,0.702448448938853,0.671808308609575,0.791341511464352,0.0832625158517156,0.0657036670353272,0.218546321256761,0.200457455152436,0.656399062782084,0.751473366313451
207,2,3,0.274207060634973,0.732417892657639,0.486934542272822,0.49670796217469,0.688177966945688,0.686607691533019,0.549275849337876,0.437705258592614,0.797171680283104,0.39731861675072
656,5,6,0.793674516658811,0.187369738649949,0.87419763984012,0.470679507605988,0.817352167662932,0.275168882775346,0.370367835656437,0.232667814181536,0.462070927052898,0.166100776936975
791,9,7,0.636183041764889,0.048094643075997,0.323891076693474,0.0125796194762923,0.961258568759891,0.44778352430793,0.58116282783174,0.161511910405778,0.847531477860501,0.587060544668976
530,6,5,0.119723457010952,0.293509596747998,0.790454817146855,0.364798734220164,0.123183144129789,0.0258811270886331,0.43718703345391,0.749881676035863,0.295612259406853,0.847873947007349
365,4,7,0.333038580409507,0.064786771930824,0.423533479707129,0.0265510039901594,0.653699733424489,0.570569393813746,0.131736156557035,0.870963507062849,0.887508578820247,0.973676314191381
363,7,4,0.568777084154845,0.399553892614041,0.946032779149781,0.0167081358222058,0.888995681549772,0.46392007200217,0.579850741487998,0.83997878006266,0.871906228998536,0.0261695127398008
222,8,4,0.588766542527219,0.965484112561075,0.0703904572389787,0.540341202436108,0.244498208561121,0.141330265312112,0.523502022266621,0.214447168891784,0.591239602135424,0.456914908451284
733,8,7,0.443301227099937,0.907164981740178,0.774072128041741,0.64350255942368,0.463553303651977,0.259239392916449,0.0419064908246975,0.242005019823904,0.109395221938821,0.81534216731349
489,2,7,0.625886431313213,0.229946810763585,0.755476529135555,0.0338479630274931,0.0723239502942655,0.0473985916191383,0.0178555887027411,0.0493528396318667,0.559160223229486,0.0753390153908404
264,8,8,0.694746526954859,0.00940496457056142,0.854153020719881,0.421499353188789,0.167802293914394,0.097768926570865,0.270586041146633,0.937862542828894,0.715644443337736,0.192924100879719
910,7,3,0.555517026498402,0.552420745161432,0.982904248216515,0.676005292180739,0.551680642079306,0.161600186118505,0.568333709337143,0.136838174729003,0.165848952298588,0.551664344535628
19,7,5,0.784098312572786,0.782034614033042,0.709339796033921,0.211044307185942,0.778099832314858,0.0686542742764608,0.843038916918705,0.7088947922047,0.35973198857836,0.525720591042098
498,9,5,0.55137762401877,0.104616440037172,0.315775785809173,0.657212121208897,0.744432674928592,0.721398021401923,0.645178765462153,0.330770832734206,0.516189601014159,0.227293840547139
526,4,6,0.855518503714819,0.722599697107566,0.464030951367947,0.1689922970796,0.663538753342303,0.243350276464551,0.408660625514155,0.717851947566075,0.400458999291947,0.991479487045808
562,5,9,0.544757527827797,0.0304862263089744,0.914656003197609,0.323910095424717,0.672652624796424,0.328249335760125,0.393402401637519,0.882164101114799,0.272249728391808,0.77310065665876
531,10,5,0.493339971212856,0.693756459371862,0.871725140139693,0.0564607550135348,0.818579243576527,0.326382099149659,0.341982633490115,0.846075853835954,0.46820717943185,0.326454084945633
403,9,7,0.877308672904084,0.248526628636569,0.896331119493512,0.0575575948644429,0.10019542017018,0.0938577147015258,0.337445093151694,0.749327675407543,0.722018594839773,0.970506729019154
600,8,2,0.539188817747915,0.288255229623639,0.95812515906496,0.910597073637298,0.0750006465835497,0.0178664051013784,0.253321210538829,0.426184167311108,0.155844143212819,0.905502457194217
8,8,9,0.878396658808854,0.579029790320434,0.0170233146754792,0.469746803322714,0.00734329412635416,0.000999059641928541,0.855367125024484,0.843553783083544,0.307168535919441,0.673817726742243
313,7,3,0.778627019283641,0.748430985392281,0.863530145308911,0.813140743115311,0.998865637849062,0.61769973966332,0.138337473713746,0.88141842596475,0.0570083212440368,0.881590081203077
13,7,7,0.00445270901171025,0.598252333543147,0.121366019332525,0.325541006677737,0.180601886239811,0.0811505105343801,0.94648662779096,0.345139893596875,0.459258917499054,0.85760299462697
543,3,4,0.767663045229251,0.859771747272252,0.652633981988346,0.954853856774489,0.944962465201272,0.8253183440666,0.148603938998166,0.639767903727992,0.234887963623484,0.370995678462135
835,8,3,0.427953845034027,0.202856722573307,0.43803243212204,0.672729933029762,0.967260459903581,0.00984890890744564,0.0227714715296403,0.835614425695827,0.86985040477782,0.0811047487038653
800,8,3,0.277872018546332,0.782105936560943,0.541437249251804,0.101170629185392,0.832765779833007,0.515098082005776,0.704041273695137,0.189420293684467,0.539192292529554,0.949511364577524
891,9,4,0.676924832614837,0.822658563667163,0.831521427675569,0.678157200216688,0.532606133318366,0.415159918887865,0.382451372340415,0.341145781286736,0.341269573241216,0.289546778869908
