"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.yrs","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_S_pro","phi_Hb","phi_Hb_pro","delta_s_pro","delta_L_pro","e_S_pro","e_L_pro","g_S_pro","d_L_pro"
588,2,3,5,4,0.890058596034488,0.526776191221969,0.679086884909407,0.295242262656009,0.847821871538134,0.995706530055371,0.741995317597594,0.719688761788823,0.589932353614131,0.143167284016544,0.325855179659673,0.228050653995364
506,3,3,9,4,0.865015486619435,0.732675724049914,0.78689524617065,0.948075658235699,0.546975876628002,0.747871245099122,0.818746681334218,0.483057431276208,0.638493731685495,0.993156734732771,0.429512709858082,0.0417975892724236
218,6,5,3,2,0.399290791064966,0.387583044490707,0.584602029273105,0.0874569558782736,0.430016504531121,0.993454040501742,0.136383740508184,0.119967930375978,0.489356562402938,0.461064770565066,0.910504679767392,0.651665869073896
317,9,9,6,5,0.697172186229029,0.306809547562362,0.672303227284613,0.272738314510579,0.7266512790262,0.900309682129372,0.382737064707978,0.15307950518604,0.0443360996916192,0.292934722782392,0.717893081645458,0.0733751123985276
893,6,4,10,3,0.135765134572983,0.0928349773758091,0.889245141193328,0.796177305577882,0.892474814877333,0.923344904720507,0.399472069232538,0.00392184141853757,0.867845247898018,0.846372897114512,0.447562384077697,0.896936211528396
799,3,7,6,3,0.297740799895511,0.79094674590521,0.948684069918372,0.979096264173253,0.196252746370365,0.835358421790577,0.817450412269868,0.611406684527981,0.59936890832705,0.230940063386969,0.0521131804101169,0.539604106251663
904,6,4,9,2,0.332455132473703,0.100811836522329,0.146074516248412,0.438666095657088,0.120686404471472,0.568311538612249,0.396593452344509,0.0820102432637584,0.118683941113064,0.746105803758116,0.793799107231223,0.83309179816395
460,7,2,5,4,0.479511075703311,0.02134725019217,0.566575134840353,0.855476608797302,0.383882182799163,0.876739035730149,0.392364696684317,0.130464108447069,0.0927727439022856,0.113974208661914,0.00818241939784493,0.0132731906653615
193,3,8,6,3,0.953861430953629,0.00612113324410748,0.974704963985434,0.277501910141413,0.410805161166145,0.878580054418772,0.939601534365304,0.00651428482642517,0.799375263437233,0.972021555583458,0.110092890655133,0.547561245710403
939,8,4,6,3,0.309571264401078,0.943158601265098,0.967092817695595,0.941499412908847,0.928631720461906,0.943408649253901,0.909145359223406,0.545326092902436,0.420926198723097,0.208279173057736,0.72467653420635,0.470811172604747
230,7,9,4,2,0.213733121039835,0.0168939460853813,0.977507593842227,0.0840176105158403,0.0447215615113033,0.822502309249234,0.00956355692979414,0.00675915737547324,0.704649889192032,0.853748697848292,0.827543108942616,0.350384669490042
973,5,4,9,4,0.77321868562228,0.667004037536168,0.840095255538168,0.706130911181541,0.824824434115528,0.848565133958003,0.523871603334043,0.186398516485421,0.415463442535466,0.749269649792672,0.362612819116237,0.741552166132093
496,7,7,7,1,0.0106109898875933,0.707312552152225,0.857888438466898,0.418857380103087,0.676376109718322,0.810666555670307,0.896624604237731,0.47632468693903,0.827101621797285,0.590604257622897,0.409003127187514,0.0554031767104985
34,7,5,10,3,0.75152429688198,0.544034846629412,0.881908229550712,0.460736696410039,0.499189772413019,0.64748020610943,0.20577947083558,0.12048320253049,0.431560825106315,0.878936363743665,0.254881358388718,0.314722472651093
636,9,8,5,4,0.901745880156662,0.511086469071382,0.670674716171425,0.679201398581802,0.730829954288085,0.74567988671746,0.749958876200672,0.338363135252559,0.658356661813473,0.431802674847306,0.716697820766806,0.643521021044673
926,5,6,5,4,0.743775929295598,0.413541171564744,0.790367311203495,0.305194393865671,0.239905104758148,0.349042384229142,0.119201648483821,0.00114301247041949,0.978576077354094,0.720462899687281,0.434485127369897,0.0933519891472301
965,2,6,5,3,0.581652171094716,0.703014106145035,0.738134767098835,0.839878094444051,0.379145087908604,0.434835784656278,0.576772361950739,0.136597403795532,0.0725743056627922,0.30767862290726,0.366162828947278,0.694439101078757
973,5,2,9,4,0.0436069344321731,0.219765296162711,0.22480482279328,0.898479569025012,0.679865177923953,0.816085062827477,0.687158926177304,0.358224588161598,0.68988202058922,0.734755497132288,0.239943235557177,0.610445788938343
154,5,6,10,5,0.699503203542135,0.544763866128447,0.56891730980572,0.220419867791329,0.953613870767178,0.966865432746701,0.105364306555642,0.0679497306432924,0.571775404720986,0.948267780653341,0.230679277800047,0.794471752842329
725,9,3,2,3,0.584917723883339,0.501315745661384,0.508568673304553,0.844470853011357,0.17103463003207,0.94955348792442,0.0546020335693145,0.00437440167768855,0.770202626672806,0.406182902490301,0.424536213023332,0.884612574768951
602,2,6,4,5,0.784301923731924,0.192496226180275,0.863671977439102,0.197920112478244,0.936080853648018,0.976087303274067,0.460705254689767,0.186926718087859,0.0250923707073787,0.536073560950253,0.00610966137154028,0.446115727246762
100,9,5,8,5,0.00729710912378505,0.571264978748304,0.889351915912995,0.833995921869506,0.966667599105602,0.993381645963479,0.432110901736747,0.194868552126403,0.365481248605228,0.925670851260331,0.107937622981053,0.665548898275243
253,2,10,9,2,0.454854261641158,0.144683117269701,0.99646975773541,0.81808175207458,0.492919409468654,0.723458606158506,0.270548247910477,0.0145012997420125,0.146569627130753,0.293222307003778,0.166289591368171,0.510787936326256
20,4,5,5,4,0.319126174157322,0.153778836613032,0.32622041319538,0.61092882231418,0.579762979664002,0.719742477480779,0.96988211918436,0.41331446829534,0.375384844762157,0.923248123143311,0.786896973647526,0.346383549826662
185,8,9,8,2,0.0027344806212699,0.112114239073428,0.988820318221161,0.734555628976272,0.931344166982779,0.946388853596775,0.431325960880821,0.38405956914362,0.614135673557036,0.434876457826025,0.6340053388139,0.237166805166309
378,8,10,4,3,0.270686405319278,0.773619861796452,0.892939947857016,0.55853350528602,0.782994812483317,0.884245247083343,0.652032371257967,0.397318003409719,0.12007965511966,0.299981895201141,0.0133616447681561,0.383289680225495
80,5,2,6,4,0.679668956982717,0.785776457308605,0.786236708824121,0.899120449120016,0.733438413578784,0.794020684531973,0.0610480524935527,0.00577381786166251,0.299639898173464,0.116524636476883,0.971734464220423,0.441965749855223
919,3,8,9,1,0.227049561153119,0.0429187341970392,0.622047202471176,0.0118408828816144,0.303420975172659,0.836714545295258,0.422285261918232,0.376697090052383,0.575350242340798,0.840225258205505,0.248820464399224,0.782756349181221
342,5,8,8,2,0.321445900090714,0.00751954049600754,0.658986486749864,0.572826733360696,0.506045392952906,0.63114122574152,0.804808409490902,0.527795973635042,0.713915324898995,0.24698737076351,0.698104745186074,0.128507664825348
756,6,8,9,2,0.806405430299276,0.62726999414037,0.878638602693071,0.731364197077602,0.880087491989904,0.992512607240529,0.0966699873600155,0.0893452757108138,0.460076952214306,0.385401871088194,0.916320645155641,0.83282848909758
613,7,5,3,5,0.0917240565061802,0.935195401904639,0.967756132961288,0.776764653766155,0.884173485512449,0.929515300995305,0.341214766493812,0.0504289665169044,0.538823975147353,0.255478986559343,0.67900980016971,0.872607372502796
495,8,6,9,4,0.821813653761405,0.542046419431688,0.882390993196781,0.585064210419613,0.394232379278494,0.715825434443216,0.808250836838642,0.143672742701563,0.726064368345076,0.238513082513073,0.343695620570588,0.196856970202387
852,3,6,9,4,0.135075936442381,0.834223494454729,0.866140733884141,0.499133105996088,0.684323176849773,0.821372874034848,0.735988273566216,0.291046237535664,0.32660596224789,0.672297892038664,0.117119173501176,0.634830373982643
203,8,2,4,4,0.107128529240889,0.546944210675545,0.854724518651836,0.0873899075483205,0.587774646546063,0.829170212882546,0.905164133235766,0.541531394455519,0.746543355344911,0.180600207147212,0.635124780930183,0.0377740790153388
929,4,9,5,3,0.680902794105234,0.53948569288901,0.826680225694122,0.202653355198656,0.0272777835239423,0.833093180394003,0.661553620985779,0.375974189506195,0.80582116129261,0.223981745743193,0.89465166053155,0.433876174402912
896,4,5,6,4,0.0828550545843318,0.445604951710743,0.799696809824202,0.172305050515081,0.0861338562457822,0.985240798590214,0.0699326634092722,0.0373476557827439,0.800734778897511,0.557722982779006,0.982141513682506,0.548381948885205
895,9,8,7,4,0.0996164059385192,0.0413441501696827,0.787030562506301,0.990434236664698,0.205359957072465,0.392792985496762,0.631287332724128,0.427433237932436,0.0957289921153802,0.573386347440281,0.867776735683274,0.564671592007601
296,5,5,2,2,0.810628861216921,0.718228962585493,0.953064575574625,0.92837597983412,0.809544973887061,0.85048809971563,0.0990772537293611,0.0525236695221737,0.981924130042526,0.809232052580803,0.246628445312427,0.655263101620623
583,4,9,8,1,0.316365512856515,0.621819464889774,0.658292022832009,0.100703255031235,0.526778132056096,0.716797475746844,0.405122177347052,0.0974509203434343,0.0295502087883418,0.934545760845277,0.637540785270696,0.0889169379784726
637,10,7,6,1,0.0732338606707286,0.245401872717193,0.679063794007318,0.13101038838129,0.111831346217985,0.376859317710473,0.424450132391904,0.405641164923047,0.477787234641495,0.674089662512136,0.630868993245508,0.187133079296327
966,9,8,7,2,0.134533758584736,0.335953822009708,0.451080104878831,0.434043245564844,0.253136983282142,0.648563346830617,0.31100664626027,0.0443137181583512,0.532154509901814,0.478177637193119,0.429761965336255,0.94730335790026
227,10,4,2,3,0.824562526733498,0.340547092115157,0.477175017811329,0.0890407175034517,0.518134180493653,0.577085818228742,0.758261148917652,0.0427026845872859,0.715229267677432,0.224543803507718,0.837993065897911,0.836776302402397
394,8,4,9,4,0.234821402539639,0.119176692763879,0.392489018374242,0.579173388934322,0.387487725949311,0.826845757844135,0.518294854251225,0.412102979278655,0.985376447588368,0.581599297643127,0.938237006615126,0.157896886264812
254,5,8,6,3,0.668635074007837,0.838042543357238,0.883713702503874,0.250958323932765,0.171723820827715,0.732492686246622,0.922978110904037,0.273898255663853,0.817171539358771,0.0288675541896606,0.910698694493971,0.262468963140529
48,7,9,3,2,0.441568342719902,0.133176470980258,0.913066795285782,0.257284846775397,0.140735235461406,0.227990776847721,0.505559791604523,0.0162699837768175,0.313507938317698,0.37536559562094,0.712598794163601,0.80147621932053
3,9,3,4,2,0.206311243633879,0.258129796123318,0.367787955787203,0.666053682852886,0.314660878533614,0.731082761248665,0.306732150346623,0.244705953536677,0.813888504142012,0.133774508015974,0.210897694666847,0.0379979993663495
375,4,6,9,1,0.777369043292617,0.129447548860731,0.797493551729775,0.264498260880494,0.791710067486344,0.818918733765358,0.0502893738012761,0.0332141307022476,0.444601628519804,0.847105004053423,0.969038496833132,0.0064949642888736
722,7,6,5,4,0.659668142009946,0.704319628607109,0.802382648621085,0.368038228120282,0.917149215599941,0.932498826170666,0.251030820073001,0.078909981467323,0.0539104716408066,0.171725279523525,0.608999556418997,0.526882914036047
377,6,8,8,3,0.727465222223289,0.264845600725594,0.647486484305674,0.614925957063702,0.434763907512953,0.605459355230465,0.320265284313937,0.255871304071742,0.778687835149886,0.525521390401176,0.302627320459462,0.262238103328412
793,10,9,5,4,0.890365219155815,0.966781474494515,0.986587916070798,0.90648291767363,0.654727144444128,0.773164292413086,0.552053396220622,0.126059082582119,0.274732242065412,0.865682938008825,0.297761309996853,0.613513763694442
716,3,4,4,4,0.0882111941770185,0.428059857546305,0.430780546009218,0.243017413670686,0.913974159684032,0.98909598858269,0.682894271517149,0.455690643198156,0.389362424349762,0.497014186025574,0.887564395742235,0.785085282850848
757,3,2,10,5,0.116698292459594,0.491206402792269,0.886542890093786,0.495278479047609,0.790319978342648,0.973262819171174,0.110937917655567,0.049523945341474,0.262461382997455,0.175422920219693,0.752981485537509,0.0719365988443606
265,7,2,9,1,0.27963424159789,0.959907320377859,0.986447937922368,0.0157736963619478,0.383381955730054,0.928798610278664,0.511291628121119,0.329896891650455,0.475747951249196,0.418478131048172,0.829081737369159,0.21673891860696
542,8,5,9,5,0.322435747506842,0.113088029193389,0.929062706774894,0.227609232442663,0.371385642745486,0.65390863114779,0.283637895544781,0.0140870259874114,0.154377523774467,0.0748286821677582,0.20848516399134,0.433276261536079
97,9,4,4,4,0.900100460656523,0.547679954311647,0.929865415989133,0.316503329473687,0.528863138744165,0.745867146355627,0.861356500923401,0.581874378518926,0.675914038631739,0.653991579388152,0.846493604714493,0.384986916782917
903,8,5,9,3,0.277867229725677,0.293674746627361,0.874311046611551,0.801138884269353,0.597326878297492,0.628572406529496,0.425926839739829,0.210059232060672,0.452337307128473,0.409150267164921,0.937215163920028,0.250263364703604
219,8,7,7,3,0.95576763568155,0.065118179000658,0.940748691002019,0.336929671117244,0.660847116246005,0.978140678581894,0.254519767982815,0.247693485734992,0.000466539568570442,0.512475609134301,0.622688859472377,0.867126051883469
128,9,3,9,3,0.755616946187662,0.869269902845216,0.970973430900558,0.444603041266277,0.817908174204896,0.851264277351489,0.997515112631023,0.937791336881898,0.684551919863792,0.347904534066259,0.646716065740818,0.358145988590317
714,9,5,6,2,0.804273248333647,0.83627618977339,0.863294780736723,0.422363939117524,0.949816692127078,0.951416480452591,0.869422582100169,0.244304585455765,0.237865213870513,0.179305679888302,0.713094199586101,0.0596386674093083
48,7,2,7,5,0.738705327224243,0.643640831832076,0.881849731585888,0.384196111757332,0.982967196322721,0.997842621774,0.12572781971707,0.0629226790836129,0.344195351861464,0.937778430482373,0.638071478419891,0.203919633845054
442,6,5,5,4,0.834834134229994,0.688327876324719,0.892546974280071,0.234811943349219,0.398083622914669,0.780790754040247,0.131451300054742,0.037595018032567,0.602964288009889,0.290410283396021,0.934291948873363,0.873256644490454
58,9,4,8,4,0.604563259804272,0.320649814028107,0.528600169181971,0.34207618227012,0.270179026872246,0.475602056195108,0.958447844889667,0.213489365188779,0.45280710676671,0.407152910788963,0.0579594857983524,0.723269433680712
410,7,3,4,4,0.702837029293808,0.776014157646056,0.829615382820579,0.214148677367158,0.879848544075387,0.947282500842564,0.860121562945587,0.0426304397823626,0.377873379639047,0.0581756750808097,0.120824415707472,0.43551530547915
128,3,2,7,4,0.641062832987262,0.709220475644967,0.78953422703539,0.461213127937401,0.770202788082859,0.791744840256246,0.220206217620219,0.0216705416809678,0.00448060602576006,0.778646674132044,0.078482575878338,0.972130401375098
522,2,4,8,4,0.870831579189771,0.84042196586153,0.995413792679535,0.650111808914342,0.260557139755995,0.811472258763226,0.696102506092098,0.429089387732833,0.0311041539361468,0.816741665454744,0.630431366146775,0.632539630869846
867,7,3,7,4,0.861249971934804,0.484510061646719,0.972543237166987,0.270445911053242,0.497225890086708,0.891346893537767,0.424734602963552,0.383424433027841,0.723670229047351,0.25230639367532,0.714788132532244,0.345499301684019
611,10,7,4,4,0.956065541007882,0.684915478972415,0.931384851056244,0.195312929514353,0.37696042700652,0.635253584673233,0.198556580521003,0.132672321818439,0.798109375418071,0.26863261050689,0.099144908452942,0.571259917843551
536,8,3,3,5,0.390082891661488,0.112026189126098,0.866435908543733,0.491821105965553,0.154534977793251,0.36760402218077,0.713199851938011,0.188878085720778,0.370070384018263,0.854702145524602,0.641687424209178,0.219219032557867
932,6,2,10,3,0.548438076932891,0.0828020588371903,0.850405207499884,0.0401423141759355,0.986309089401155,0.997528999963569,0.165357100335206,0.121627384085463,0.633664023625595,0.181361530854763,0.36025842310132,0.861229935072246
