"n.sites","n.pre.yrs","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_react","c_S","c_S_react","phi_Hb","phi_Hb_react","delta_s","delta_s_react","delta_L","delta_L_react","e_S","e_S_react","e_L","e_L_react","g_S","g_S_react","d_L","d_L_react"
403,4,8,5,3,0.30360327036262,0.0915603664379567,0.418042151440505,0.0591588019454619,0.909164330331134,0.880553929726151,0.916741127684862,0.612405157192307,0.693326118618809,0.520631415839758,0.090292485633241,0.385793656331697,0.675303723781963,0.0527827897033189,0.490816694936871,0.239707732938882,0.11341851752322,0.273919268579432,0.494396866443848
69,6,7,7,3,0.404857373116282,0.824805303611257,0.877773821726889,0.982584170482075,0.991371142623478,0.597865914832894,0.879730988791597,0.974178106741677,0.18198620679446,0.0651178954322536,0.130546091201768,0.662065771156899,0.85006382455843,0.66394335907097,0.920485404385546,0.638846052970574,0.605055046088206,0.852145189718669,0.881032064362228
867,7,5,4,2,0.932908068000106,0.13233991416248,0.169561831391407,0.793199475958501,0.801645248331856,0.336212022227258,0.497308412549449,0.443832474081311,0.177323568194709,0.172782471499258,0.158124518750258,0.656795538866799,0.811583138489615,0.39443132500716,0.402258759750611,0.604713425149862,0.258418053657279,0.999235185526987,0.999247556236843
846,10,5,6,2,0.64799117455727,0.886537044100533,0.906022387835499,0.0771805563679663,0.151171275285701,0.603735722123901,0.768389129472505,0.20350845989245,0.658691594298044,0.148744866434699,0.199469750511667,0.644310714658536,0.748153292027511,0.91184825096128,0.979113543031775,0.624157530596782,0.558604572592413,0.462830098511442,0.743214685994276
890,4,9,4,3,0.267513191388897,0.860505017291335,0.864425836386024,0.166304275600472,0.810819288164874,0.970759373995382,0.980489066296032,0.342040581454779,0.460896250827634,0.0823771525479817,0.151984405158121,0.249373161006649,0.501442029311477,0.997401103082532,0.997638247934572,0.626562795653567,0.594664839447802,0.0081353130571777,0.612143108402152
132,5,7,7,3,0.113315916857752,0.595471267855493,0.708909870077982,0.281727413374186,0.928009305383801,0.494071503842925,0.667955098054216,0.459777736313362,0.0746479069628287,0.24755735870319,0.0399399438820897,0.220995930114039,0.780132068899886,0.277924441629765,0.59462364272432,0.436253407610022,0.19964139394239,0.886090252400376,0.960095278251704
295,4,7,2,3,0.4496356320502,0.51914844487824,0.6623364896488,0.249340033560083,0.40218952545576,0.103955140123633,0.932535818291101,0.726777157055214,0.206290928468783,0.715533259277612,0.0765771153257854,0.747509215450939,0.844899454128683,0.608350704685203,0.858309069475788,0.430161526353611,0.159868922546383,0.221210008464148,0.681548126141729
214,7,7,5,1,0.28376765667093,0.0900649462859146,0.975403306546354,0.00853335303389467,0.315683142720064,0.100536899432563,0.906898001745036,0.768969392897515,0.402487002845481,0.121569480997887,0.0467290472943958,0.658066416210891,0.974929504527002,0.665277751538949,0.770450415308212,0.36167992918063,0.0433374423607959,0.0957745242710458,0.756980962087652
176,6,9,10,2,0.900888315811171,0.0755502651327755,0.606413613511569,0.147815289175115,0.61879705380591,0.543990305566555,0.956495398470512,0.927473304488766,0.371529073207546,0.721330832116117,0.28017538904369,0.294038859211048,0.624144283809265,0.530523744548881,0.65482792525004,0.0184290402570507,0.0134965363198589,0.540722453939426,0.952969571632547
645,9,8,3,3,0.317093151571672,0.166656339865574,0.997872620680972,0.0494525813692482,0.946238993587781,0.829107682797452,0.855315575611063,0.617309818592062,0.154165672240872,0.511385040704082,0.125077234802175,0.408045024318574,0.72569071694089,0.870109690021258,0.974868558152187,0.359720599208074,0.227388880172107,0.986996055472479,0.991253907437361
372,3,10,7,2,0.340248176032165,0.239796418836573,0.465534064253829,0.18003178260515,0.587071580630164,0.910021081736847,0.970106176748925,0.727421148184827,0.184931509127794,0.534022416281845,0.0720848704560823,0.66984347628362,0.827208788871768,0.944244312055013,0.991369791657707,0.591794761304837,0.0893817079453512,0.206043809783924,0.552514977350206
611,5,8,8,4,0.445689564662031,0.178134756529122,0.745486897424378,0.807355299150827,0.9808758873423,0.480755577236507,0.537573022321237,0.943184956758353,0.971511934610899,0.143697643562435,0.952447506871662,0.998279414960858,0.998800842239523,0.00960582144965883,0.752679845441527,0.0458277518293122,0.00841633746680411,0.11916988334523,0.934471302483293
229,9,7,4,4,0.843763441240881,0.701427376773395,0.716281907334824,0.332761694470118,0.471511037818892,0.991536476114695,0.998809823585553,0.11782497349882,0.514687445071014,0.0809971910612887,0.470884775828497,0.975056107682618,0.985666693657104,0.125904373153206,0.890072773842191,0.999147814540216,0.769942678371769,0.364935625217529,0.954965031994588
342,8,8,6,2,0.559160407489678,0.565062270841049,0.57848482427588,0.665557809788897,0.773432588082749,0.266755164733832,0.900488476195877,0.302774362440524,0.608740744304867,0.117095464867467,0.00433742342787967,0.244926730963169,0.751324478610888,0.14516711738219,0.759499062663792,0.562173685080302,0.554526750199304,0.840617393772956,0.903022213940395
890,9,5,5,2,0.719814026115392,0.0993806384467054,0.770930360750754,0.159942817825871,0.430963133598375,0.948075937415054,0.96516427909615,0.386431830547587,0.544608145744121,0.348514033625951,0.276849372052145,0.323677922686189,0.506003232380407,0.625386184893339,0.827645890482435,0.310875674398732,0.127568998858943,0.458550415692152,0.579607599065152
641,3,6,10,4,0.613454493149742,0.27249646093722,0.858055122253288,0.908022592360945,0.947183955817423,0.508991688968334,0.912663906004939,0.313226507854718,0.69727634853581,0.0773992058083969,0.494313109380595,0.226420946092159,0.984005182946137,0.819937072005938,0.847652404720932,0.198837584970403,0.0599317149852276,0.550961621921766,0.91019311106579
541,4,8,9,2,0.350726831247914,0.463491762323538,0.906661349951265,0.0714251656884095,0.783698333350216,0.608110730571672,0.708386983161696,0.216669366210746,0.809294044956868,1.59060097056219e-05,0.477844030407325,0.343042377483216,0.395846864649338,0.129664900810737,0.154508479759241,0.572942708440078,0.0654967322266199,0.138939040491148,0.928998304492025
325,5,3,10,5,0.236727014910872,0.548523194455728,0.78092648126905,0.887422191692539,0.96593467340924,0.801218674225477,0.922766642659216,0.491268349218974,0.439534799441276,0.3467413898064,0.205432297160604,0.213591017973586,0.870574750574384,0.792406485695951,0.854350018535769,0.872877424072335,0.21384626104371,0.523187135085883,0.911027785771326
326,6,6,3,3,0.0186865494314581,0.239538692212454,0.574568763309457,0.650681510225451,0.852637421379556,0.912390108665661,0.996108615817048,0.743339874021755,0.403628434484405,0.286965385269681,0.195815119846676,0.740781587641663,0.821075466944322,0.936781261100271,0.999990789391931,0.530877895786986,0.411052582030964,0.720559262570227,0.759962795002292
31,5,8,6,1,0.923845926963305,0.617019079701719,0.976527798828155,0.475839759803657,0.935219623783912,0.0670956284839893,0.812368561958044,0.910944884984731,0.199744071566546,0.576243401261994,0.120188277684114,0.0897264446696732,0.752666426320121,0.352512759899371,0.401637314080178,0.31718577240305,0.288944822261438,0.535825742638367,0.648460743471324
259,4,9,3,2,0.786403307147091,0.181302668640134,0.76160296763869,0.854151367086079,0.948998107596693,0.155991882239282,0.213121143462649,0.467978121244488,0.716451002673106,0.433887542071336,0.535471629220275,0.511452178581664,0.698598486928451,0.0272581526400987,0.0858858728174091,0.419901386425504,0.251783392589166,0.149997830086132,0.595700609817938
475,10,2,10,5,0.696563744207192,0.99074019593345,0.991289009166556,0.703833252653899,0.769176618829676,0.327841476720851,0.639211031111491,0.594397185406275,0.759208253745129,0.105354004345001,0.57580706368732,0.0464152784630889,0.659518226108708,0.205412920560851,0.882910576069549,0.630419515058212,0.52107745915495,0.0240587012148462,0.937104002338868
736,2,3,8,3,0.770598316499731,0.470749039330566,0.630282427777539,0.295666418125387,0.567421683488313,0.960344737719605,0.987571415979029,0.0123277704696404,0.0812209873304935,0.00377984153597699,0.080350117333363,0.239633832141012,0.392795083954924,0.519146623286884,0.565612153081701,0.140000559884938,0.0530164025036626,0.211499253212777,0.534672396826791
550,5,8,10,2,0.877786451689433,0.0707527454978786,0.685915123160782,0.624107708865567,0.673764072863615,0.171660673130257,0.236945243064425,0.607078193775937,0.760419365496794,0.190530462738556,0.269215268596969,0.493059063419607,0.609666821296239,0.76268826548697,0.929334249871134,0.697963487689872,0.269503556234456,0.560676211477746,0.912271378110567
61,5,6,4,3,0.138980185569497,0.30841093366032,0.671716602451611,0.842122724667122,0.853309018973145,0.629678340655332,0.952863401102503,0.0599010737306904,0.660871250288724,0.00186873676819583,0.580566268719129,0.196718206282239,0.766543762765398,0.271049721697369,0.864001536230173,0.759621395142842,0.162152437870033,0.475063366489811,0.925464169094414
497,10,5,4,5,0.0879394502663054,0.572662902163714,0.853817891269592,0.612626248540264,0.702282589924529,0.0126104232019279,0.435378797403753,0.0773057794883847,0.764634065497876,0.0757936142260603,0.0799025431109785,0.0601133749603061,0.679575186025973,0.837650092001818,0.917043423935836,0.970800624764641,0.841274966692991,0.403660170167219,0.53796541701041
696,3,4,5,4,0.0749713138362626,0.438780793879181,0.690876543016709,0.255385908108042,0.682270602744951,0.0894354466978461,0.507799846083852,0.936732430988364,0.169984107276122,0.78795327229674,0.0393528327748487,0.582550541492086,0.836057398782139,0.709122585035814,0.934206238459713,0.0300511817823863,0.0230691157621953,0.961882192462031,0.991681018920399
351,9,7,4,1,0.88683453559631,0.966916268225084,0.972268701490878,0.969165151479794,0.980417131524683,0.727728117186553,0.887248652992783,0.628590669471165,0.625167716867919,0.482561402527692,0.293804640245139,0.367080293912371,0.469486164340438,0.145419483181881,0.650266348380508,0.648670940174046,0.0632077496657183,0.782587339454493,0.853731728429512
644,4,7,4,3,0.52721988878285,0.622601794853783,0.649725213722493,0.0104694640950533,0.461523901499532,0.633241196832596,0.752322994012754,0.514394816729054,0.749946211986151,0.272155149508828,0.0465362206216744,0.545926234280318,0.551582622160987,0.469539902421227,0.985217060772881,0.94830679425199,0.00768029094268564,0.673372956740647,0.86715508023864
581,6,4,4,4,0.0997732662145747,0.207372520465101,0.912803401665071,0.914384379211883,0.979254872001179,0.420131345643522,0.433604808998212,0.112330293169944,0.497205515909311,0.088900323270541,0.123388154332851,0.35277430103207,0.946496038594178,0.227319625262264,0.706058045518468,0.0725731655424926,0.0296915306711629,0.3208917382902,0.443321307494041
772,10,8,9,4,0.73685684627369,0.070806950838794,0.752214428629806,0.461997455005068,0.591619902968177,0.947164008481149,0.976782662792525,0.427374917464284,0.918404651388596,0.201721509567224,0.202174973061121,0.313703501563962,0.58506070587967,0.809125818760018,0.900445132862665,0.44864419173724,0.295884211762525,0.903327769313729,0.97711799403666
971,2,4,7,1,0.318758933716198,0.0308557216927642,0.410063191002487,0.861167203899054,0.861659003522548,0.174834244473069,0.356718443353946,0.444923407005193,0.883047125600814,0.216642702140337,0.651723883248193,0.0643927467584843,0.858820506846561,0.235280806525354,0.870068858199876,0.899417561195255,0.310402275393218,0.0847178456091788,0.914329216342384
390,7,9,8,2,0.0189524755813414,0.6345457599157,0.652117548640267,0.933291805773275,0.974231505243283,0.440329479978001,0.583920447758663,0.410228169521736,0.535339407849405,0.339952063442063,0.14723898041648,0.997221491775126,0.997284937158249,0.386359579277458,0.517601343821056,0.538357441220176,0.0595095705868533,0.0465442171914969,0.953292789614071
969,3,5,3,2,0.993500139353098,0.408578729360621,0.625487418458524,0.646867277463456,0.703293708255877,0.641847479280899,0.745066865620705,0.860550800870731,0.387073919694498,0.447897199558465,0.18003359115723,0.0233769183850614,0.608207594311865,0.329121984722512,0.827716491764405,0.279530251589441,0.135915547009832,0.6353320625528,0.645190531857332
142,6,7,8,2,0.954086337409262,0.806946861411072,0.93759083222017,0.50753142723965,0.57404240973699,0.437854472556524,0.705194541176735,0.99897223877199,0.351900088414154,0.942523746031964,0.0693440761220195,0.574745108160423,0.578032729824631,0.589625942451088,0.713881672966583,0.694840104700043,0.684765518900854,0.569798085403466,0.848987608162861
531,5,4,9,1,0.9030781069224,0.591825366714154,0.912448319044312,0.130215240210295,0.628937570214757,0.324555951324757,0.617670233767388,0.852692706698971,0.1012714698205,0.440752528308955,0.0414995018865197,0.193624099374097,0.336234463945302,0.766965272065625,0.937955887077617,0.156636008541263,0.10439737258078,0.703974706628267,0.899600631976622
585,3,9,8,3,0.0927868247133913,0.247762489091372,0.887181980819616,0.972197614309145,0.989157577122835,0.791372412517993,0.957313534330855,0.491711010628263,0.434345372143155,0.210077086757818,0.195126062374916,0.421212955009588,0.903615977079526,0.00298758861403912,0.0127388874684456,0.152952657898492,0.152169366386311,0.991099858790915,0.999195119753494
672,7,9,4,1,0.511120799452462,0.0656094360534102,0.705552220826077,0.746810962130828,0.890826872012134,0.500031171562732,0.537400050975823,0.201685888726194,0.884651857044268,0.139479031886827,0.00873262887998467,0.43711455568322,0.588533405310682,0.819642565565603,0.916832372583161,0.0518656791024841,0.017235947071983,0.240194430294656,0.262048225270683
88,8,4,4,1,0.766295773053588,0.7248151390563,0.827597372511193,0.724450292432914,0.962040382267205,0.816889958742936,0.967321556756612,0.944364793377533,0.568069286598545,0.796346009615465,0.363684154929783,0.734165954913991,0.814037994540374,0.507729456338682,0.805368731282874,0.449711089056381,0.103378123304977,0.747880837968108,0.838211554068453
752,7,9,2,4,0.00665005270405673,0.826658138312213,0.899061111426895,0.189961072950717,0.628316829281592,0.623959418412624,0.905977692433027,0.276879799777945,0.142369079782139,0.221729562326149,0.0319760620396762,0.868669043642213,0.909374732397277,0.0103090255788295,0.581187392353178,0.393256527769938,0.380997558659956,0.103326876137452,0.717908519873032
467,4,6,6,4,0.484020746630966,0.894876296195784,0.983109823269822,0.626795844425727,0.778978564699008,0.571713818452926,0.778599013551015,0.468061692350963,0.592614629092254,0.337761277060479,0.102613869514537,0.0939464369009482,0.555960515899765,0.616916475083865,0.770599213334814,0.959973774933023,0.946963243415695,0.0952277766649844,0.773136552593323
39,7,3,4,2,0.835182919289754,0.297514618418482,0.522836344981046,0.619923461628309,0.969266216369788,0.51474868406544,0.726482782555045,0.987137729304936,0.195349353020359,0.41410778829584,0.126121617084459,0.7119536284036,0.893720131816558,0.674750366777298,0.796511168403416,0.672825137653132,0.590583781361548,0.254859530713246,0.492819750574787
234,5,10,10,3,0.587807740891143,0.655118467838527,0.872803000762284,0.973678733330197,0.993740246579073,0.482593471342628,0.887922123370747,0.736672359533329,0.582970291937701,0.118637842554977,0.541292772780612,0.731736858280585,0.738145540299714,0.506360420584213,0.534479616441324,0.829944411899382,0.13530642582927,0.774539816682017,0.973254331361277
136,5,7,6,2,0.795685104015842,0.065504776074714,0.798379885882474,0.18281907250511,0.293455638361254,0.285921527505387,0.899044903469279,0.677421828506282,0.773984449045476,0.287472870638316,0.161868439724995,0.64092770611858,0.935223975926496,0.586014220428746,0.924758168406479,0.231409813357866,0.0910262349502036,0.31252416669107,0.994409188676126
